ORDER_ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,TOTAL_PRICE,CREATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
13580,4497,870,2,454.99,909.98,2024-11-09 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13579,4496,249,3,503.19,1509.57,2025-01-03 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13578,4496,380,3,626.91,1880.73,2025-01-03 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13577,4496,859,1,431.23,431.23,2025-01-03 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13576,4496,254,2,513.64,1027.28,2025-01-03 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13575,4495,626,3,571.0,1713.0,2024-09-17 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13574,4495,774,2,500.06,1000.12,2024-09-17 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13573,4494,243,3,181.07,543.21,2024-12-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13572,4494,377,3,13.26,39.78,2024-12-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13571,4494,426,1,368.16,368.16,2024-12-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13570,4493,470,1,707.89,707.89,2024-08-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13569,4493,926,3,152.05,456.15000000000003,2024-08-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13568,4493,60,2,797.98,1595.96,2024-08-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13457,4454,940,2,336.22,672.44,2025-01-09 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13455,4453,892,1,300.63,300.63,2024-04-08 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13281,4407,403,2,442.26,884.52,2024-09-13 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13336,4420,743,1,501.62,501.62,2024-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13344,4422,419,3,382.72,1148.16,2024-11-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13343,4421,688,1,735.43,735.43,2024-10-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13342,4421,358,3,211.56,634.6800000000001,2024-10-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13341,4421,800,1,688.63,688.63,2024-10-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13340,4421,69,1,364.52,364.52,2024-10-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13339,4421,925,2,272.17,544.34,2024-10-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13338,4420,264,1,856.02,856.02,2024-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13337,4420,133,1,369.15,369.15,2024-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13335,4420,274,1,549.4,549.4,2024-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13346,4422,911,2,950.79,1901.58,2024-11-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13334,4420,46,3,789.4,2368.2,2024-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13333,4419,720,2,636.21,1272.42,2023-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13332,4419,403,3,442.26,1326.78,2023-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13331,4419,523,2,399.14,798.28,2023-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13330,4419,106,3,280.52,841.56,2023-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13329,4419,80,2,104.46,208.92,2023-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13328,4419,261,2,127.18,254.36,2023-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13327,4419,151,2,499.57,999.14,2023-10-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13345,4422,211,1,544.33,544.33,2024-11-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13347,4423,367,3,653.25,1959.75,2023-08-06 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13325,4418,605,2,922.19,1844.38,2024-07-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13358,4427,250,2,838.65,1677.3,2024-08-04 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13366,4428,738,1,789.17,789.17,2024-07-20 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13365,4428,568,3,113.43,340.29,2024-07-20 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13364,4428,91,2,619.51,1239.02,2024-07-20 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13363,4428,189,3,815.23,2445.69,2024-07-20 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13362,4428,901,3,233.44,700.3199999999999,2024-07-20 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13361,4428,652,2,366.85,733.7,2024-07-20 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13360,4428,248,2,279.57,559.14,2024-07-20 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13359,4427,183,2,339.01,678.02,2024-08-04 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13357,4427,442,1,204.21,204.21,2024-08-04 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13348,4424,129,2,298.98,597.96,2024-10-28 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13356,4426,203,3,917.74,2753.2200000000003,2024-12-23 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13355,4426,169,2,435.87,871.74,2024-12-23 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13354,4425,587,3,369.78,1109.34,2023-07-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13353,4425,559,2,532.77,1065.54,2023-07-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13352,4425,94,2,290.74,581.48,2023-07-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13351,4425,751,2,539.7,1079.4,2023-07-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13350,4424,895,2,493.37,986.74,2024-10-28 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13349,4424,3,2,650.12,1300.24,2024-10-28 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13326,4418,387,1,128.96,128.96,2024-07-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13324,4418,161,1,206.78,206.78,2024-07-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13454,4453,538,1,882.15,882.15,2024-04-08 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13292,4409,675,1,715.45,715.45,2024-10-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13300,4412,183,3,339.01,1017.03,2024-09-28 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13299,4411,394,2,613.78,1227.56,2023-09-23 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13298,4411,994,3,96.06,288.18,2023-09-23 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13297,4411,57,3,889.52,2668.56,2023-09-23 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13296,4411,58,2,52.36,104.72,2023-09-23 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13295,4410,131,1,153.16,153.16,2023-10-04 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13294,4410,90,1,625.55,625.55,2023-10-04 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13293,4410,846,1,504.39,504.39,2023-10-04 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13291,4408,27,3,164.56,493.68,2024-01-02 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13302,4412,269,1,559.56,559.56,2024-09-28 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13290,4408,666,3,934.62,2803.86,2024-01-02 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13289,4408,285,1,423.95,423.95,2024-01-02 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13288,4408,719,2,179.43,358.86,2024-01-02 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13287,4407,692,1,180.65,180.65,2024-09-13 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13286,4407,299,1,348.18,348.18,2024-09-13 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13285,4407,842,3,796.63,2389.89,2024-09-13 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13284,4407,27,2,164.56,329.12,2024-09-13 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13283,4407,709,1,459.46,459.46,2024-09-13 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13301,4412,154,3,931.21,2793.63,2024-09-28 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13303,4412,903,1,901.89,901.89,2024-09-28 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13323,4418,815,2,740.69,1481.38,2024-07-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13314,4415,694,1,275.62,275.62,2024-01-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13322,4418,183,3,339.01,1017.03,2024-07-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13321,4418,547,3,84.78,254.34,2024-07-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13320,4417,157,1,870.24,870.24,2024-02-13 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13319,4417,237,3,139.32,417.96,2024-02-13 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13318,4416,977,1,44.74,44.74,2023-09-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13317,4416,693,2,659.05,1318.1,2023-09-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13316,4416,846,1,504.39,504.39,2023-09-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13315,4416,841,2,192.01,384.02,2023-09-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13313,4415,940,2,336.22,672.44,2024-01-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13304,4412,930,3,401.15,1203.4499999999998,2024-09-28 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13312,4415,12,1,562.44,562.44,2024-01-12 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13311,4414,316,1,484.21,484.21,2023-10-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13310,4414,736,3,85.76,257.28000000000003,2023-10-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13309,4414,341,2,438.43,876.86,2023-10-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13308,4414,99,1,150.22,150.22,2023-10-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13307,4413,879,2,426.55,853.1,2024-08-17 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13306,4413,343,3,740.68,2222.04,2024-08-17 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13305,4413,606,2,579.6,1159.2,2024-08-17 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13367,4429,169,2,435.87,871.74,2024-12-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13368,4429,545,2,827.61,1655.22,2024-12-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13369,4429,93,1,505.59,505.59,2024-12-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13423,4445,765,2,585.57,1171.14,2024-01-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13431,4446,266,1,418.59,418.59,2024-08-19 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13430,4446,752,1,177.54,177.54,2024-08-19 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13429,4446,655,3,202.59,607.77,2024-08-19 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13428,4446,835,2,382.03,764.06,2024-08-19 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13427,4445,591,2,113.23,226.46,2024-01-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13426,4445,748,1,157.44,157.44,2024-01-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13425,4445,798,1,422.14,422.14,2024-01-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13424,4445,448,2,48.22,96.44,2024-01-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13422,4445,196,3,512.67,1538.0099999999998,2024-01-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13433,4446,573,2,454.94,909.88,2024-08-19 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13421,4445,801,1,385.51,385.51,2024-01-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13420,4444,310,1,208.59,208.59,2024-08-24 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13419,4444,923,2,612.51,1225.02,2024-08-24 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13418,4444,800,1,688.63,688.63,2024-08-24 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13417,4443,642,2,516.33,1032.66,2023-12-01 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13416,4442,157,2,870.24,1740.48,2024-07-08 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13415,4442,906,3,439.22,1317.66,2024-07-08 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13414,4442,423,1,513.38,513.38,2024-07-08 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13432,4446,342,2,668.11,1336.22,2024-08-19 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13434,4447,170,2,600.4,1200.8,2024-06-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13370,4429,624,1,117.91,117.91,2024-12-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13445,4450,672,3,218.52,655.5600000000001,2024-08-04 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13453,4452,600,1,468.24,468.24,2024-05-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13452,4452,701,1,512.65,512.65,2024-05-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13451,4452,282,2,261.68,523.36,2024-05-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13450,4452,940,1,336.22,336.22,2024-05-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13449,4451,506,2,654.81,1309.62,2025-01-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13448,4451,154,1,931.21,931.21,2025-01-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13447,4451,83,3,951.2,2853.6000000000004,2025-01-10 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13446,4450,748,2,157.44,314.88,2024-08-04 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13444,4450,611,2,154.77,309.54,2024-08-04 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13435,4447,913,3,350.95,1052.85,2024-06-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13443,4449,456,3,754.39,2263.17,2024-12-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13442,4449,218,3,105.2,315.6,2024-12-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13441,4449,37,2,32.72,65.44,2024-12-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13440,4449,139,3,95.14,285.42,2024-12-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13439,4448,49,1,217.77,217.77,2024-09-27 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13438,4448,468,1,933.43,933.43,2024-09-27 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13437,4447,991,2,95.47,190.94,2024-06-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13436,4447,119,1,395.89,395.89,2024-06-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13413,4441,205,1,59.12,59.12,2024-04-18 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13412,4441,31,1,651.63,651.63,2024-04-18 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13411,4441,359,3,627.46,1882.38,2024-04-18 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13380,4432,613,1,96.42,96.42,2024-05-06 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13388,4435,446,2,214.61,429.22,2023-10-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13387,4434,238,1,897.56,897.56,2024-06-02 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13386,4434,556,3,94.39,283.17,2024-06-02 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13385,4434,271,3,107.9,323.70000000000005,2024-06-02 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13384,4433,136,1,261.32,261.32,2024-12-06 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13383,4433,555,1,878.94,878.94,2024-12-06 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13382,4432,605,2,922.19,1844.38,2024-05-06 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13381,4432,141,1,398.06,398.06,2024-05-06 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13379,4432,587,1,369.78,369.78,2024-05-06 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13410,4441,434,3,66.35,199.04999999999998,2024-04-18 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13378,4431,83,1,951.2,951.2,2024-07-03 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13377,4431,896,3,320.52,961.56,2024-07-03 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13376,4431,500,1,458.1,458.1,2024-07-03 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13375,4431,88,1,791.14,791.14,2024-07-03 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13374,4430,992,1,637.07,637.07,2024-11-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13373,4430,448,3,48.22,144.66,2024-11-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13372,4430,630,3,38.52,115.56,2024-11-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13371,4429,379,3,845.72,2537.16,2024-12-22 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13389,4435,724,1,505.81,505.81,2023-10-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13390,4435,418,1,720.75,720.75,2023-10-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13391,4435,154,2,931.21,1862.42,2023-10-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13392,4436,694,2,275.62,551.24,2024-11-14 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13409,4441,869,1,662.75,662.75,2024-04-18 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13408,4440,462,3,82.93,248.79000000000002,2024-03-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13407,4440,886,3,29.51,88.53,2024-03-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13406,4439,421,3,203.12,609.36,2024-11-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13405,4439,904,2,232.64,465.28,2024-11-30 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13404,4438,78,2,225.29,450.58,2023-04-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13403,4438,183,3,339.01,1017.03,2023-04-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13402,4438,658,1,796.16,796.16,2023-04-21 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13401,4437,683,1,203.28,203.28,2023-08-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13400,4437,725,3,419.71,1259.1299999999999,2023-08-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13399,4437,73,1,887.5,887.5,2023-08-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13398,4437,456,2,754.39,1508.78,2023-08-11 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13397,4436,849,2,449.64,899.28,2024-11-14 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13396,4436,851,2,160.42,320.84,2024-11-14 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13395,4436,288,1,135.18,135.18,2024-11-14 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13394,4436,141,2,398.06,796.12,2024-11-14 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13393,4436,436,3,591.5,1774.5,2024-11-14 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13629,4512,408,1,534.57,534.57,2024-01-15 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13630,4512,279,3,677.22,2031.66,2024-01-15 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13631,4512,445,2,396.73,793.46,2024-01-15 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13860,4595,376,3,688.56,2065.68,2024-11-15 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13868,4597,729,1,815.15,815.15,2024-06-09 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
13867,4597,705,2,433.52,867.04,2024-06-09 00:00:00,historic,a6a699ad-5a27-4836-889a-448d1780f715,2025-01-26 20:06:21
