product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count,data_source,batch_id,loaded_at
232,4,403,Morgan PLC Dog,"Word close Mrs as. Seek support month behind.
Area your attack day rest among rock memory. Perform identify again others watch difficult could quality. Itself clearly from technology.",101.54,95.95,195,1.13,True,2023-01-20T00:00:00.000,Hernandez-Ramirez,SKU-89026,3.1,84,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
233,2,205,Smith-Jensen Outside,"Sing whom keep read officer wrong security. Change around thus. Argue whom occur during someone or.
Year remain blood receive loss doctor. Leg car push.",727.06,662.91,490,4.26,True,2023-01-10T00:00:00.000,"Roberts, Malone and Webb",SKU-12009,3.4,215,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
234,1,104,Webb-Nguyen You,"Appear growth cold smile professional. Property mean book movement less human.
Cold election anyone family audience member. Laugh do question however hundred but middle. Skin miss cut usually.",915.3,859.58,720,4.17,True,2023-01-18T00:00:00.000,Reynolds LLC,SKU-52154,4.6,409,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
235,4,405,Mills-Copeland Hour,"Hit expert camera then who measure.
Several special design item six heavy.
Project number style it bill any. Product company increase matter. Position agency dark while skill just.",652.23,562.02,368,10.31,True,2023-01-04T00:00:00.000,Garcia Group,SKU-71537,4.5,352,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
236,2,203,"Jones, Montes and Miller Spring","Yourself tough high. Hospital our discussion. Simply continue least offer see board discuss.
Project clearly despite. Care fire stay list.",319.79,258.76,884,4.5,True,2023-01-09T00:00:00.000,"Rodriguez, Francis and Larson",SKU-82523,4.9,607,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
237,4,403,"Whitehead, Rowe and Hayes House","Herself effect truth skill. Evening often military fine than dog.
Theory leave kitchen pattern have voice back. Would policy partner authority nature his whole hit. Stuff third down glass.",160.89,139.32,388,11.44,True,2023-01-18T00:00:00.000,Davidson-Walker,SKU-95800,4.9,365,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
238,3,304,"Allen, Butler and Gonzalez North","Away safe area major writer seem. Theory PM prepare south hit put. Enter fear religious role third company box picture.
Owner Congress begin success investment. Father camera character let.",966.84,897.56,502,9.27,True,2023-01-12T00:00:00.000,"King, Davis and Zimmerman",SKU-32185,3.3,575,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
239,4,402,Smith-Schultz Beyond,"Sign federal consider control many condition.
Child support stop yes suggest coach tonight fact.
High begin money people turn century group item. North receive partner style.",917.73,833.69,657,19.15,True,2023-01-27T00:00:00.000,"Flores, Barton and Boone",SKU-19742,4.9,702,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
240,1,101,"Woodard, Higgins and Holden I","Piece to receive behavior sing factor near.
Kitchen brother lot last late interview fund. Push line early commercial executive.",418.27,405.1,236,1.45,True,2023-01-07T00:00:00.000,"Ruiz, Foley and Scott",SKU-76287,3.9,84,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
241,5,505,Charles PLC Later,"Expect thousand be next require address analysis. Good environmental west study work.
Research sell seek draw light question. Sing position some democratic method score. Figure glass appear once.",913.62,851.37,16,0.23,True,2023-01-01T00:00:00.000,"Clements, Hernandez and Wallace",SKU-12192,4.1,291,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
242,5,503,Long Group Mr,"Challenge force audience bill why determine writer. Ready test see left identify.
Commercial generation these pressure which clearly candidate. Necessary fall knowledge since state home far.",26.97,25.96,690,8.67,True,2023-01-06T00:00:00.000,"Thomas, Garcia and Donaldson",SKU-24026,4.8,550,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
243,2,202,Grant Ltd Number,"When know support author. Role want prepare yet system.
Visit drop together analysis human low something. Career big difference something.",200.01,181.07,834,7.15,True,2023-01-03T00:00:00.000,"Christian, Gilbert and Byrd",SKU-58896,4.9,486,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
244,5,502,Cummings-Moran Card,"Plan our material billion vote single. Yes born southern suddenly arrive its face.
May not number. Value ever peace free.
Just staff collection writer. Get blood sister read.",990.33,837.0,700,16.58,False,2023-01-28T00:00:00.000,"Hernandez, Fields and Burke",SKU-95182,4.5,110,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
245,4,404,Johnson-Weber And,Push group truth voice guy state indeed. Seat particular agency check amount environmental. Music seven sense prepare create. National out miss pay pass picture.,383.4,343.22,652,0.29,True,2023-01-16T00:00:00.000,"Fisher, George and Parker",SKU-66873,4.3,360,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
246,5,501,Howard and Sons Week,Modern poor benefit century politics for beautiful. Analysis message design western impact them else.,895.84,881.36,235,4.31,True,2023-01-29T00:00:00.000,Ward Inc,SKU-84289,4.0,65,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
247,1,103,"Garcia, Bradley and Smith Style","Energy tree watch thing short. Skill manage but need true represent might.
And really heavy beyond. Adult brother mouth movie.
Here learn these big single. Up environmental easy capital.",900.32,821.72,33,3.67,True,2023-01-01T00:00:00.000,"Johnson, Leonard and Russell",SKU-37152,4.2,785,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
248,4,401,Johnson-Mendez Item,Imagine then week audience. Bring share south wife factor coach. Little say I enjoy.,306.28,279.57,580,16.71,True,2023-01-29T00:00:00.000,Adkins Inc,SKU-80852,3.7,793,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
249,2,201,"Rios, Rodriguez and Jones Yard","In modern million inside base where painting. Thus after yard. Despite low live mouth.
Prove recent worker both agency include expert area. Sense discussion threat per.",505.78,503.19,54,2.04,True,2023-01-03T00:00:00.000,Chambers Inc,SKU-54642,4.2,644,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
250,5,504,Mercado Group Forget,Interest dark everything available on career. Past mean home employee water power result. Say top use foot church upon.,969.23,838.65,649,5.54,True,2023-01-16T00:00:00.000,Brooks-Jones,SKU-39902,3.7,978,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
251,4,404,Murphy LLC Increase,"Spend not every across gas her visit.
Firm head stop. Account church see true design. Alone far thank put day fall.
Western involve image. Again style professional smile.",193.88,177.82,389,1.81,True,2023-01-26T00:00:00.000,Black-Reid,SKU-42302,4.4,97,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
252,3,302,"Baker, Mccoy and Lara Better",Brother instead determine generation school. Feel memory which read care important.,386.2,369.51,157,14.82,True,2023-01-04T00:00:00.000,Turner Group,SKU-21995,3.0,332,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
253,4,403,"Fields, Bowman and Smith Mother","Weight technology lose now allow believe believe mouth.
Painting every impact bill poor.
Month land hour TV mother event necessary. Relationship price behind someone war point.",763.73,626.6,89,3.83,True,2023-01-18T00:00:00.000,Terry-French,SKU-77166,3.8,46,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
254,1,103,"Jensen, Jackson and Chaney Outside","Begin indicate travel word. Today nice late when himself.
Pass of exactly forget interesting provide. Play check alone she.",558.68,513.64,803,6.56,True,2023-01-10T00:00:00.000,"Mahoney, Lee and Davis",SKU-64238,3.8,100,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
255,5,502,Stokes LLC Little,"Real produce pretty here agree citizen.
Money such letter note. Nature happy concern free husband might test. Measure professor training increase.",576.24,480.54,389,3.47,True,2023-01-09T00:00:00.000,Patterson-Turner,SKU-74634,3.3,183,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
256,4,403,Sandoval Group Night,"Fear per rate wonder ago painting. Drug account administration feeling doctor. Party art cover indeed act.
Administration grow tough. Eat indicate short design weight center create.",426.89,382.86,78,7.29,True,2023-01-24T00:00:00.000,Ellis-Miller,SKU-91924,4.0,650,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
257,2,204,Mckenzie-Bennett Begin,"Right series lay large significant truth strategy. Consider back music trouble.
Person ok far economic.",115.9,99.78,971,7.97,True,2023-01-13T00:00:00.000,Bright-Bryant,SKU-53193,3.9,464,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
258,5,502,Sandoval Ltd Account,"Ok medical single expect democratic see cold. Particular work only.
Option appear provide student share. Range buy ever.",307.43,283.03,711,4.1,True,2023-01-31T00:00:00.000,"Scott, Rodriguez and Hardy",SKU-62198,4.9,307,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
259,4,405,Garcia PLC Commercial,"Fire western trial important event.
Follow contain pattern minute someone could style. Feel industry central. Year box heavy draw describe.",784.15,678.43,287,16.35,True,2023-01-04T00:00:00.000,"Acevedo, Grimes and Coleman",SKU-83905,3.4,584,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
260,2,205,Krause-Daniel Job,"Consider a organization range figure. More majority friend create eye serious.
Stage computer bar.",36.65,34.65,965,14.2,True,2023-01-10T00:00:00.000,"Deleon, Bond and Solomon",SKU-19064,4.6,835,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
261,4,404,Thomas-Orozco Contain,Back best sing class rich mean church. Those yes American outside film. Drive carry seven everyone hour value authority choose. Even surface health never prevent live run.,147.79,127.18,258,13.21,True,2023-01-26T00:00:00.000,Clark-Hill,SKU-59412,3.1,628,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
262,4,405,"Sanchez, Sanchez and Turner Article","Green exist goal stock summer above open pay.
Either resource sell indeed themselves style book painting. Art often personal strong pass power far.",406.8,366.66,942,17.41,True,2023-01-02T00:00:00.000,"Poole, Maldonado and Reed",SKU-57124,4.4,850,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
263,5,505,Allen and Sons Question,"Ago likely play against season computer region. Movie attorney though.
Watch investment assume senior consumer camera fear. Four now try tree research. Upon agree blue part admit.",641.8,524.35,787,5.04,True,2023-01-06T00:00:00.000,"Lopez, Johnson and Harris",SKU-94803,4.2,592,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
264,4,403,"Gray, Herman and Hoffman Make",Half like radio according born with reality. Paper activity event Mr loss movie.,966.06,856.02,10,2.06,True,2023-01-24T00:00:00.000,Davila Ltd,SKU-77999,4.1,717,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
265,5,502,Ross-Lopez Officer,"Skill opportunity strategy southern benefit. While stand community. Indeed include idea walk.
Vote general picture door born memory game. Hot half particularly catch.",451.32,396.36,790,13.62,True,2023-01-05T00:00:00.000,Sparks Group,SKU-55215,5.0,510,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
266,1,103,"Nielsen, Johnson and Castillo My","Film close forget attorney three recognize. Market get radio impact. Medical onto issue wear sing PM suffer.
Simply financial over actually parent. Order owner impact industry.",421.82,418.59,118,16.64,True,2023-01-12T00:00:00.000,Phillips-Lane,SKU-50880,3.7,821,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
267,2,205,Ryan-Small Really,"Picture similar account nearly wonder. Series step admit.
Mr situation camera performance sea happy language provide. Recognize pull shake section fall our on. Huge choice teacher.",488.1,436.96,448,14.47,True,2023-01-03T00:00:00.000,Ellis Ltd,SKU-49356,3.1,743,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
268,1,101,Wood and Sons Player,Return teach wide challenge game activity wait. Hit situation step factor dinner.,850.69,790.79,693,16.02,True,2023-01-24T00:00:00.000,"Hall, Holloway and Zuniga",SKU-41970,4.0,580,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
269,2,203,Moore Inc Fund,"Democratic clear cold. Out measure suggest point bill. Process sure once.
Race they mean movie. Herself up partner yet. Not authority eye item.",564.25,559.56,237,15.98,True,2023-01-06T00:00:00.000,Harrison-Mendez,SKU-93948,4.3,419,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
270,1,105,Myers Inc Even,"Approach office shoulder thus final. Player reveal fish none very. Wear station remain part.
Generation yet example difficult may each protect. Mission near boy down interest participant.",884.27,786.92,439,7.84,True,2023-01-07T00:00:00.000,Burns-Williams,SKU-46483,4.5,847,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
271,1,105,"Trevino, Collins and Stokes Find","Actually show almost information involve build rate. Law report power own.
Future weight someone soldier hard everyone. Memory others year suddenly fish interest. Edge determine suggest.",110.73,107.9,191,7.38,True,2023-01-04T00:00:00.000,"Michael, Burke and Russell",SKU-44387,4.3,514,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
272,5,503,"Jackson, Johnson and Garcia Garden","Continue strategy ready everyone most break. Couple owner design letter side situation. Without still nor director stay.
Magazine give everything eight speak deal. Check analysis fly.",601.0,554.28,601,2.37,True,2023-01-15T00:00:00.000,Smith-Murray,SKU-90918,3.3,709,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
273,3,305,Hernandez LLC Both,Physical light beautiful inside. System cold else bar ahead. Leg today week effort buy indicate.,594.27,555.3,320,2.45,True,2023-01-06T00:00:00.000,Hamilton LLC,SKU-58929,4.4,544,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
274,4,404,"Dickson, Santiago and Quinn Safe","Reveal activity born blood reach. Teach describe respond girl. Although family necessary war.
Seven two century eat yard everybody.
Stuff like describe machine toward story hour.",600.46,549.4,433,3.8,True,2023-01-23T00:00:00.000,"Acosta, Owens and Adkins",SKU-94575,4.9,188,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
275,5,502,Tanner PLC Federal,"Series according past place center training somebody. Play himself live none.
Heavy box single knowledge radio member minute. Often suffer own fear must hotel issue. School another should career.",494.75,409.68,322,16.86,True,2023-01-28T00:00:00.000,Gates and Sons,SKU-57059,4.9,514,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
276,2,202,"Foster, Chavez and Dennis Government",Difference trip interest call. Since reach where thing floor reach catch Republican. But capital well lawyer tree wife.,817.06,811.15,517,13.1,True,2023-01-16T00:00:00.000,Oneal-Johnson,SKU-64477,4.4,475,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
277,4,402,"Brown, Wells and Pena Thus","Education source blue box enjoy sign center. Service computer phone look add board.
Air piece ask once fire lot. Write at hear thought age.",91.84,74.04,779,4.49,False,2023-01-08T00:00:00.000,Holmes-Buckley,SKU-80465,3.6,814,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
278,4,405,"Powell, Anderson and Haney Value","Firm ready moment great. Shoulder southern different article. Decide follow simple development weight.
Method officer special enough small glass. Test require in in gas institution not.",745.09,710.21,562,10.27,True,2023-01-09T00:00:00.000,"Evans, Marsh and Parker",SKU-81186,4.6,395,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
279,5,501,Williams Group Act,"Rule traditional mind. Chance site article thus any race wall protect.
Wear your reason dark all. Senior finally let agreement role paper story.",762.4,677.22,223,19.8,True,2023-01-27T00:00:00.000,"Lopez, Barnett and Evans",SKU-95678,4.5,314,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
280,1,104,"Becker, King and Cross Arm","Other traditional knowledge analysis.
Effect current Congress out put out. Short work tough.",270.19,262.74,89,8.84,True,2023-01-25T00:00:00.000,Harrison-Williamson,SKU-41056,3.4,767,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
281,5,503,Hunter Group Certainly,"Fear painting lawyer course. Include community paper money war financial.
Speech these official white room case oil.",862.44,795.21,438,3.4,True,2023-01-07T00:00:00.000,"Haas, Schultz and Ray",SKU-37124,4.6,597,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
282,3,305,Schmidt-Clarke Daughter,"Success store crime character break agent save. Or ahead car fear. Usually much as story suggest.
Tend wind nature west realize positive party. Notice fall where various organization.",288.27,261.68,331,19.58,True,2023-01-19T00:00:00.000,"Perez, Stewart and Schneider",SKU-45041,4.9,542,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
283,1,102,Young Ltd Heart,"Author popular land seven. Science war arrive democratic million age wrong might. Near cell sort world.
Win unit hour. Answer try point off.",963.14,921.86,940,1.28,True,2023-01-21T00:00:00.000,Allen Group,SKU-26631,4.4,153,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
284,2,202,Sanders PLC National,Soon fire against citizen care executive picture. Design of none lose you exactly expert.,714.28,689.78,779,16.89,True,2023-01-05T00:00:00.000,Colon-Powell,SKU-85684,4.3,657,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
285,4,404,Stephens LLC House,"To laugh compare management wonder. Receive everything sister beat condition.
Action than plant since million truth. News measure authority. No by claim clear toward.",457.47,423.95,901,15.4,True,2023-01-24T00:00:00.000,Reese-Warren,SKU-46467,4.4,919,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
286,3,304,"Romero, Reynolds and Benson As","Their movement pick. Method dinner behavior dinner.
May lead should water. Remain accept husband with mean white determine fire. Themselves out for smile case.",950.75,822.84,2,17.39,True,2023-01-03T00:00:00.000,"Wagner, Schwartz and Clark",SKU-70089,4.3,728,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
287,3,301,Gibson-Barron Father,"Every build friend. Door season medical next like everyone. Full outside later sing head person.
Conference always language growth upon since pretty. Service where generation director.",797.72,701.63,991,8.65,True,2023-01-09T00:00:00.000,Morrow-Glass,SKU-52318,4.7,359,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
288,5,505,"Hudson, Frank and Beasley Example","Century tough to father attention computer. Indeed protect western possible buy speak light. Exist series east.
Box everything include sometimes color old. Small tonight able indicate I movie.",139.29,135.18,807,6.94,True,2023-01-02T00:00:00.000,Johnson LLC,SKU-16021,3.2,814,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
289,4,401,Ramirez-Guzman Research,"System our field size second toward require it. Spend part task hand land forward write may. Official war language force beautiful.
Whole boy support whom pretty animal recognize.",132.99,129.21,451,9.18,True,2023-01-14T00:00:00.000,Yu Group,SKU-36518,5.0,946,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
290,2,203,"Larson, Dickson and Escobar Pattern","Point require nice. Big join authority nice hotel.
Fund important issue together. Make bed about. Kind value your evidence win call charge state.",167.39,165.14,280,1.96,True,2023-01-03T00:00:00.000,Savage Inc,SKU-58738,4.3,682,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
291,2,201,Thomas Group Center,"Candidate Democrat take student draw each by tonight. Camera street different plant interest begin billion.
Human better ask could. Central standard nature. Thought appear movement visit.",402.38,346.49,716,15.13,True,2023-01-03T00:00:00.000,Robertson and Sons,SKU-22475,3.0,500,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
292,1,102,Smith LLC Range,"Yourself state student land pattern. Theory cell audience senior do our spend.
Research light left hour cut positive deep. Professor man behavior lay rock machine.",597.74,540.29,455,0.28,True,2023-01-27T00:00:00.000,"Bryan, Fitzgerald and Obrien",SKU-25806,5.0,446,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
293,2,204,Allen-Mcclure Statement,"Effect race letter. Score front consumer well allow. Official everything address hospital political kitchen woman.
Improve future bad actually.
Deal those avoid. Receive take person season.",80.12,70.23,748,16.14,True,2023-01-12T00:00:00.000,Reynolds-Jackson,SKU-49223,3.3,815,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
294,2,202,"Curry, Hall and Ware Care","Special heart range involve.
Performance herself line week.
Spring become late Mrs possible purpose.
Lawyer carry exist rise side someone hit. National person western.",77.73,70.94,624,13.04,True,2023-01-24T00:00:00.000,Garcia-Jones,SKU-37925,4.3,176,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
295,4,405,Vasquez Group By,"Maintain either project at speech main. Change spend walk.
Radio agree north sign large. Century position scientist boy series close.
Me first partner myself never area military.",689.7,670.38,88,17.94,True,2023-01-04T00:00:00.000,Stewart-Wood,SKU-87276,4.5,369,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
296,4,403,Greene-Chambers Involve,"Project hand agree debate increase indeed. Within great onto it. Defense indeed difficult argue child at including floor.
Find home second before grow. Describe indeed fill them.",793.17,673.84,660,1.78,True,2023-01-20T00:00:00.000,"Cameron, Morris and Lindsey",SKU-89638,3.6,980,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
297,1,103,Knight-Anderson Environment,"High nearly determine star industry room practice.
Nation majority collection sit story detail table. Choose stage wall dinner service. Tv send participant room only raise.
Term gun feeling back.",213.39,196.62,193,14.98,True,2023-01-02T00:00:00.000,Miller-Chavez,SKU-41370,4.0,135,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
298,2,204,Martin-Johnson Different,Nor certain today key rise place. Media heart member president feel. Heavy speech dinner mother forget business listen.,641.7,522.47,910,19.56,True,2023-01-30T00:00:00.000,"Morgan, King and Baldwin",SKU-51480,3.3,891,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
299,5,504,Smith and Sons Include,Material management job act onto sort. Magazine anything well forget. Much animal place yeah home artist bill.,371.76,348.18,781,9.47,True,2023-01-03T00:00:00.000,Smith-Haynes,SKU-12187,4.2,27,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
300,3,302,Austin PLC Level,"Face matter arm message ever third. Social interesting face run option again property.
Believe behind film door. Save cup another civil seem house name.",49.43,40.14,808,8.02,True,2023-01-23T00:00:00.000,"Morris, Miller and Luna",SKU-75673,4.5,452,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
301,4,401,Mahoney Inc Itself,"Put since size right science night. Make economic world wind certain development into.
Perform hard pressure friend. Week whom dark great build provide difficult.",644.13,584.57,156,5.62,True,2023-01-17T00:00:00.000,Pope-Manning,SKU-36633,4.9,168,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
302,5,503,Clark-Young Moment,"Poor along throw require. Son sport area market local school similar recent.
Address may gun cut. State claim practice instead conference word. Majority they ago month.",396.82,367.8,854,13.03,True,2023-01-10T00:00:00.000,Tapia LLC,SKU-67342,4.5,882,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
303,2,201,Moore Group Beyond,"Commercial task maybe girl method even attention section. Suffer college stage green.
Find fear their sister may. Nearly growth respond nor mean.
Hour begin its sit. Alone mean political leave.",252.03,248.24,118,9.12,True,2023-01-10T00:00:00.000,"Jordan, Wall and Parsons",SKU-97304,4.5,769,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
304,2,201,"Watts, Ross and Guerrero Seat",Pay capital reveal identify control edge until. Speech word visit perhaps team wall. Record high view long old model subject.,22.54,18.65,11,3.36,True,2023-01-17T00:00:00.000,"Pace, Parker and Stanley",SKU-77793,4.6,755,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
305,3,302,"Scott, Hernandez and Edwards We",Senior television read whom store. Leg ahead western morning amount reach art. Enjoy since position must employee perform him.,378.15,359.23,894,5.45,True,2023-01-25T00:00:00.000,Hamilton Group,SKU-13847,3.7,453,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
306,3,305,Davis-Warren Population,"Knowledge floor term recent. Open pattern campaign sea economy start possible bad.
Talk data series describe. Environmental chair rate watch deep environment.",73.23,69.02,590,12.59,True,2023-01-17T00:00:00.000,Zamora PLC,SKU-57202,3.1,894,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
307,5,502,Page LLC Yes,Education significant author fill stage doctor pull. Conference amount market military. Wish certain source him.,374.01,318.29,105,17.9,True,2023-01-04T00:00:00.000,"Shah, Davis and Stone",SKU-39937,4.5,19,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
308,1,101,Gonzalez-Johnson Provide,"Difference goal tough summer despite. Who wish man condition however too store.
Cover growth activity office. On design early even five customer meeting. Truth level edge never particular civil will.",252.11,225.47,392,18.41,True,2023-01-31T00:00:00.000,"Weaver, Coleman and Peterson",SKU-14635,4.1,951,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
309,4,402,"Fleming, Cervantes and Oconnor Glass",Teach board practice remain. Hot material arrive audience best very people. It visit parent day. Employee approach owner by wall trip.,328.58,290.22,737,6.47,True,2023-01-19T00:00:00.000,Rosales Inc,SKU-58864,3.2,710,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
310,1,102,Goodman-Mcdowell Trouble,Wall however send story ask open. Probably bed interesting today center. Bag plan project including interesting allow first.,230.95,208.59,47,19.09,False,2023-01-15T00:00:00.000,"Fitzgerald, Thomas and Smith",SKU-47002,4.5,338,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
311,3,301,Parker-Kim Dream,Girl memory lay social role early discussion. Rock possible feeling help. Weight other remember television compare career table dream.,557.56,446.94,205,5.9,True,2023-01-24T00:00:00.000,"Gibbs, Williamson and Brown",SKU-91620,3.5,393,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
312,5,504,"Ortega, Munoz and White Piece",Key anything control price represent where. Someone reality where argue population we cost.,997.81,953.08,750,18.02,True,2023-01-08T00:00:00.000,Pitts-Stone,SKU-29735,3.0,435,historic,ad9d7f00-f7ce-4e93-8ac7-b0f9d788597e,2025-01-12 07:43:19
